terra983 1;414,2762;659,308;1024,0;1594,821;2468,281;3760,095;5752,572;8573,325;12145,34;15865,07;18903,14;20887,28;22029,4;22648,08;23014,43;23261,46;23475,2;23681,94;23937,89;24246,95;24628,79;25165,37;25796,55;26688,77;27842,69;29353,0;31506,97;34420,43;37373,61;40066,66;43248,29;374,4397;572,6885;850,5721;1243,194;1776,883;2465,716;3278,311;4099,18;4786,758;5272,8;5587,435;5790,746;5930,6;6034,387;6120,447;6197,902;6275,443;6354,913;6445,211;6550,798;6672,873;6820,001;6992,119;7193,138;7413,634;7647,873;7902,623;8192,414;8502,497;8800,934;9100,216;403,3177;638,0811;993,5083;1544,814;2388,246;3628,634;5518,919;8132,965;11311,43;14443,61;16863,17;18405,31;19147,69;19414,49;19886,62;20227,23;20415,04;20570,96;20705,02;20908,98;21156,84;21521,89;21953,64;22575,21;23367,37;24373,65;26023,22;28418,88;30742,93;32569,75;34175,34;413,704;649,3611;1012,98;1571,484;2423,836;3666,977;5532,489;8032,119;10947,13;13691,21;15759,98;17103,11;17911,8;18403,38;18697,67;18932,78;19139,8;19344,01;19568,55;19841,67;20212,79;20671,26;21234,46;21911,8;22797,21;23939,8;25520,3;27870,66;30616,53;32938,77;35349,77;
terra983 2;414,2154;659,2165;1023,87;1594,69;2468,093;3759,858;5752,617;8570,642;12137,4;15845,55;18857,15;20820,55;21931,86;22542,3;22892,07;23141,52;23349,63;23576,24;23821,42;24125,75;24505,9;25026,75;25660,93;26550,51;27700,24;29184,87;31308,04;34327,08;37477,78;40097,74;43625,86;374,4157;572,6335;850,4614;1242,997;1776,487;2464,996;3276,627;4096,214;4781,876;5266,142;5579,438;5782,617;5922,168;6024,271;6108,875;6186,994;6262,376;6343,771;6434,718;6540,388;6661,128;6807,511;6977,241;7179,291;7401,805;7636,125;7888,529;8179,567;8491,427;8792,035;9085,849;403,2502;638,0806;993,4814;1545,06;2387,833;3626,942;5514,429;8112,393;11242,35;14303,39;16654,88;18166,75;19014,35;19481,98;19750,6;19929,56;20084,43;20228,43;20379,27;20585,72;20842,32;21185,64;21691,49;22331,47;23137,23;24153,87;25767,55;28181,85;30195,39;31867,01;33932,15;413,6105;649,2673;1012,879;1571,63;2424,552;3669,423;5542,258;8061,476;11005,95;13781,65;15880,91;17207,79;18001,18;18473,09;18778,09;19002,7;19216,72;19455,31;19708,27;19990,76;20362,76;20819,95;21349,41;22021,94;22895,65;23981,14;25476,63;27804,17;30742,84;33327,55;35737,07;
terra983 3;414,2135;659,2083;1023,753;1594,677;2467,763;3758,986;5748,759;8559,29;12107,97;15780,68;18756,0;20683,03;21777,88;22373,04;22738,19;22975,08;23193,7;23402,72;23639,85;23935,78;24312,38;24826,4;25450,09;26306,29;27451,09;28932,71;31016,88;34106,3;37418,08;40196,35;43362,44;374,2983;572,4793;850,2368;1242,657;1775,782;2463,834;3274,404;4092,064;4774,952;5256,609;5568,283;5769,547;5907,312;6010,86;6094,454;6171,967;6245,732;6328,464;6417,668;6521,173;6643,042;6783,872;6958,649;7159,235;7379,449;7616,721;7872,38;8162,018;8477,319;8781,593;9078,954;403,5977;638,7884;994,8934;1547,278;2391,43;3630,856;5517,908;8112,862;11248,51;14323,68;16694,33;18197,29;19042,34;19502,72;19759,24;19945,81;20104,84;20261,41;20425,41;20639,1;20933,86;21316,51;21782,65;22404,45;23204,59;24223,63;25930,44;28305,13;30367,46;32153,96;34580,95;413,593;649,2146;1012,871;1571,485;2424,213;3669,249;5541,126;8053,273;10979,92;13731,21;15800,4;17140,61;17951,77;18459,39;18768,08;19007,21;19213,72;19453,42;19716,89;19983,5;20284,76;20700,11;21210,2;21885,57;22764,14;23882,05;25361,07;27694,2;30640,06;33134,21;35529,77;
terra983 4;414,127;659,0573;1023,557;1594,281;2467,328;3758,266;5746,448;8554,065;12094,69;15753,46;18717,76;20641,72;21742,84;22346,24;22702,97;22948,82;23171,02;23392,52;23640,88;23923,53;24295,11;24804,75;25420,61;26289,2;27433,97;28930,53;31025,01;34120,03;37588,05;39952,93;43457,91;374,2789;572,3476;850,0585;1242,346;1775,342;2463,046;3272,863;4089,994;4770,839;5251,423;5561,418;5761,573;5898,323;6002,367;6086,245;6162,186;6238,611;6319,799;6408,522;6510,724;6632,877;6778,886;6952,735;7152,875;7374,41;7610,854;7866,399;8162,018;8475,677;8782,365;9093,517;404,1168;639,3548;995,4709;1547,494;2391,543;3630,376;5516,971;8110,095;11238,56;14290,98;16625,18;18090,15;18907,72;19358,31;19611,87;19806,92;19963,05;20133,66;20326,62;20542,64;20818,58;21163,17;21657,63;22280,33;23071,44;24101,85;25782,87;28179,09;30461,79;32449,13;34356,96;413,5682;649,1836;1012,789;1571,344;2423,846;3668,078;5536,238;8041,745;10955,47;13701,25;15793,13;17129,71;17927,53;18399,43;18732,75;18998,75;19198,58;19392,51;19599,24;19868,76;20174,22;20585,14;21071,02;21729,56;22590,94;23701,1;25268,64;27661,06;30530,34;33093,45;35537,4;
terra1023 0;100,2612;149,5133;237,4628;393,4945;673,6569;1204,155;2150,566;3694,773;6089,305;9655,163;14608,92;21280,03;27939,5;33445,17;36784,8;38567,13;39360,31;40156,97;40183,33;40518,96;41215,82;38408,86;42580,09;44051,63;45407,65;47659,57;50726,95;54206,14;58638,17;65525,68;72275,72;99,45786;148,0822;235,3016;390,834;670,7045;1181,167;2058,561;3343,246;4939,128;6524,316;7737,632;8578,075;9023,38;9310,632;9483,484;9612,482;9735,245;9851,828;9986,653;10116,13;10351,58;10895,21;10901,49;11167,69;11527,97;11909,95;12369,99;12847,43;13358,6;13880,76;14445,18;100,1093;149,213;236,8142;392,4186;671,119;1197,82;2140,509;3670,375;6029,82;9484,995;14187,19;20338,02;26214,88;30861,2;33726,86;35332,57;35886,14;36422,29;36835,23;36986,8;37648,41;35403,86;37936,81;39651,77;40491,34;41913,57;43933,55;46334,61;49621,49;53953,48;58385,72;100,2967;149,6674;237,8021;394,031;674,9761;1203,663;2153,677;3694,431;6076,554;9498,403;14074,06;19834,6;24981,15;29116,91;31510,87;32940,07;33734,8;34563,35;34760,68;35484,45;35823,08;36883,98;37550,56;38005,3;39163,02;40502,53;42388,89;45180,02;48621,14;53186,68;58372,26;
terra1023 1;100,2803;149,4949;237,494;393,1046;674,1394;1204,026;2152,459;3697,166;6088,738;9625,511;14626,4;21332,76;28091,89;33685,35;37186,51;38557,71;39174,71;39403,68;39362,67;40021,09;39494,23;38238,28;41452,93;41491,43;42332,88;44293,05;46351,34;49587,31;53982,86;60275,75;69067,62;99,52029;148,1746;235,2226;391,0789;670,9397;1181,113;2058,977;3348,567;4951,375;6524,214;7740,062;8575,056;9039,838;9312,804;9486,51;9616,249;9731,883;9868,147;10003,36;10205,93;10370,48;10297,83;10910,22;11165,58;11548,83;11924,73;12335,83;12855,29;13365,5;13852,33;14298,58;100,1551;149,2413;236,8012;392,6066;671,4139;1197,603;2139,643;3667,357;6024,151;9474,231;14216,93;20382,04;26341,92;31049,64;33909,89;35283,79;36043,26;36395,36;36914,43;37770,23;37688,28;35494,12;38257,0;39736,39;41037,22;42074,16;43832,77;46284,8;49836,68;53799,12;59358,04;100,3052;149,6094;237,674;393,8192;673,6046;1205,139;2152,555;3692,033;6066,062;9489,536;14063,79;19867,27;25071,42;29144,64;31549,34;33171,19;33791,2;34430,8;34759,05;35250,52;35730,16;36892,92;36538,7;37824,46;38927,04;40398,98;42219,04;44769,34;48455,21;52964,42;57975,38;
terra1023 2;100,254;149,5196;237,4838;393,4207;674,2511;1205,877;2156,478;3710,133;6107,278;9580,212;14209,35;19882,69;24722,55;28175,36;30017,21;31060,9;31448,3;31895,85;31818,47;31673,57;32426,98;30867,37;34164,02;34296,7;35674,59;37874,63;40395,08;43984,55;49309,6;55598,9;66018,56;99,51244;148,0916;235,425;390,8856;670,89;1182,169;2059,206;3346,99;4938,561;6527,845;7717,636;8563,623;9002,598;9290,282;9482,583;9609,44;9740,063;9862,13;10016,9;10153,19;10357,1;10293,13;10887,34;11161,04;11496,05;11885,51;12325,66;12797,78;13317,39;13903,99;14412,21;100,2032;149,2188;236,8126;392,0566;670,5478;1196,272;2136,24;3666,313;6027,128;9478,658;14232,85;20355,38;26194,45;30832,19;33635,04;35066,45;36119,51;36408,84;37071,5;37305,3;37758,23;35640,28;38364,88;39687,54;40963,55;41966,92;43603,08;46077,29;49497,9;53555,71;59339,41;100,2981;149,6158;237,6727;394,0266;674,3996;1203,733;2152,414;3690,802;6072,295;9502,383;14096,67;19876,74;25108,73;29163,04;31652,64;33049,88;33837,79;34407,86;34820,05;35059,63;35531,99;36578,59;36405,85;37537,63;38949,56;40270,36;42120,63;45061,76;48827,88;52962,48;58829,85;
terra1023 3;100,2354;149,5872;237,3787;393,4195;673,5419;1205,45;2152,34;3702,434;6096,558;9613,245;14496,13;20993,56;27379,04;32332,63;35599,65;37342,43;38236,04;38840,18;39287,89;39769,14;40136,33;46082,93;42570,0;43236,61;44601,59;46999,61;49931,63;53645,69;58653,71;64115,12;72337,18;99,49977;148,0897;235,3888;391,0232;671,0869;1183,541;2059,892;3347,084;4949,63;6518,912;7695,159;8536,874;8984,031;9271,566;9461,533;9577,822;9702,311;9843,778;9983,887;10146,39;10322,08;10351,76;10795,37;11120,12;11453,21;11877,16;12319,29;12799,62;13310,72;13925,42;14411,33;100,157;149,2326;236,8615;392,3698;671,0505;1196,919;2140,752;3669,77;6032,904;9476,183;14199,92;20363,04;26137,92;30892,8;33695,86;35307,09;36205,98;36760,51;37220,99;37022,67;37891,53;35052,05;38784,18;39513,34;40644,84;41832,77;43388,32;46074,7;49287,1;54041,66;58461,45;100,2595;149,6153;237,6733;393,7613;673,9535;1203,486;2154,208;3691,228;6053,819;9507,213;14084,76;19855,9;25075,72;29116,71;31499,85;32825,36;33751,58;34186,06;34356,91;34901,62;35272,11;36038,42;36365,57;37385,4;38812,98;40155,41;42217,1;44943,74;48622,72;52900,82;58356,45;
terra1023 4;100,2594;149,5762;237,4104;393,3898;673,8927;1203,118;2147,541;3691,945;6107,646;9641,971;14571,28;21311,74;27955,46;33517,29;36782,95;38869,18;39935,32;40414,04;40727,02;41858,02;42189,25;42560,22;42933,39;45076,6;46141,05;48386,46;51338,41;54816,87;59600,22;65624,37;73854,44;99,50656;148,1722;235,3906;391,2739;671,0754;1181,018;2056,495;3345,206;4939,043;6517,021;7692,345;8552,734;8987,325;9317,386;9486,158;9614,501;9760,923;9886,708;10000,61;10180,85;10352,84;10301,14;10806,2;11153,89;11505,0;11902,28;12335,29;12829,67;13383,42;13902,42;14174,49;100,1269;149,2364;236,797;392,1528;670,9807;1198,833;2136,916;3670,161;6019,84;9478,362;14205,39;20285,25;26143,99;30826,72;33634,88;35251,07;36226,21;36413,62;37095,71;36932,47;37664,45;36211,58;37933,43;39323,14;40505,73;41567,45;43308,09;45992,08;48889,13;52980,32;58797,47;100,2647;149,5148;237,4375;393,6451;672,9101;1202,476;2151,811;3690,777;6064,156;9493,804;14113,96;19788,07;25032,45;29013,46;31449,67;32902,5;33433,99;33751,8;34404,82;34439,07;35278,17;36886,63;36762,14;37627,62;38807,34;40213,31;42073,13;45019,4;48423,76;52786,23;58589,9;
terra1024 0;100,3113;149,523;237,3149;393,0338;672,232;1196,977;2141,961;3677,234;6063,031;9623,219;14701,54;21858,83;29608,22;36673,63;41486,29;44089,75;45557,57;45990,52;46748,73;47323,32;47968,88;52363,69;49288,05;51065,4;52689,91;54610,59;57349,21;61477,31;66616,43;72570,4;82030,84;99,45355;148,1693;235,8726;393,8119;682,1616;1200,694;2031,49;3030,663;3972,446;4808,936;5616,155;6519,217;7373,069;8140,594;8745,241;9164,096;9548,614;9822,707;10026,94;10259,99;10495,06;10660,45;11043,25;11347,65;11726,46;12110,21;12535,69;13033,78;13556,67;14038,95;14660,66;100,0975;149,3473;237,7319;395,828;681,4976;1213,242;2095,998;3361,239;4993,34;7081,648;9842,586;13712,0;18319,5;23444,56;28001,14;31608,46;34594,47;36532,26;37987,69;39689,13;40089,78;44198,53;41342,95;42765,7;43891,81;45548,7;47480,94;50546,08;54466,01;59317,16;65521,95;98,45776;147,0217;235,8686;395,5881;666,8094;1009,085;1391,19;1788,837;2278,914;2935,076;3762,282;4955,033;6436,987;8265,64;10398,53;12682,01;15134,38;17519,73;19876,79;22147,74;24257,02;25819,86;28037,97;30575,22;32878,36;35113,17;37970,45;41500,77;45177,87;49806,9;55838,11;
terra1024 1;100,2825;149,5319;236,9489;392,5629;670,7953;1197,209;2138,05;3672,491;6053,074;9601,457;14684,02;21830,84;29623,5;36479,21;41131,04;43965,14;45143,09;46154,54;46258,39;47036,34;47507,48;43973,14;48664,65;50310,31;51931,06;54192,17;57027,59;61394,01;65784,15;71614,49;80260,38;99,50565;148,2211;236,1163;394,5126;683,3943;1205,078;2032,534;3029,685;3970,55;4816,764;5605,7;6503,34;7351,25;8137,238;8734,48;9198,628;9536,048;9804,901;10051,23;10276,49;10515,08;10680,2;11047,01;11375,5;11735,03;12109,38;12527,63;13017,37;13471,25;14002,31;14539,46;100,0903;149,2164;237,438;394,7755;679,8603;1205,153;2099,262;3365,791;4999,7;7085,494;9880,342;13727,87;18402,07;23384,0;28201,79;32016,5;34891,02;37132,71;38535,92;39148,28;40209,82;38044,82;41484,59;43027,32;43981,36;45514,18;47583,3;50765,97;54468,52;59241,26;65421,95;98,35178;146,866;235,6005;395,2281;664,5806;1009,42;1393,97;1792,552;2284,442;2938,871;3777,997;4966,346;6453,2;8273,033;10366,02;12592,48;15100,91;17624,47;19853,84;22086,37;24300,04;26043,32;28655,77;30562,35;32935,15;35200,04;38139,29;41460,52;45649,88;50001,61;56297,98;
terra1024 2;100,2974;149,5591;237,1921;392,6484;672,2734;1199,383;2147,461;3680,268;6061,938;9568,063;14390,0;20604,13;26514,93;30871,18;33449,1;34770,8;35181,11;35161,58;35456,61;35650,86;36000,82;33893,38;37681,52;38101,49;39867,87;41779,61;44282,33;47808,41;52851,63;59540,77;69741,45;99,55079;148,3119;236,3289;395,0448;684,0106;1204,646;2033,932;3038,134;3979,081;4814,733;5594,93;6513,327;7341,448;8138,335;8731,598;9168,185;9507,672;9801,521;10030,28;10250,03;10497,9;10605,43;11032,62;11352,0;11690,78;12080,12;12536,54;13010,34;13513,06;14073,25;14518,43;100,005;149,1437;237,4574;395,3512;680,2114;1208,342;2102,332;3367,541;5001,108;7108,887;9854,976;13746,47;18377,76;23553,11;28211,23;31879,81;34894,23;36526,78;38022,16;38971,61;40053,84;37305,59;42025,95;42741,65;43634,2;45480,75;47692,3;50330,73;54275,64;58552,12;65179,23;98,35958;146,863;235,4924;395,2083;665,7701;1009,195;1395,897;1797,695;2288,646;2941,307;3780,093;4960,806;6443,82;8268,633;10355,24;12679,56;15075,44;17505,08;19879,45;22161,06;24386,22;26041,03;28720,66;30765,64;32970,45;35180,95;37861,59;40944,5;45557,97;50078,64;56371,43;
terra1024 3;100,3272;149,5375;237,1763;393,0293;672,0681;1198,386;2141,667;3681,437;6065,827;9588,604;14595,35;21578,47;28904,6;35387,87;39592,06;42333,88;43264,13;44214,24;44894,73;45254,9;46034,06;48052,56;46976,58;49161,23;51163,8;53490,63;56709,75;60742,35;66098,84;72833,05;82197,03;99,59253;148,3667;236,3551;395,3825;684,3807;1203,648;2040,38;3035,512;3974,283;4816,389;5595,567;6498,318;7341,181;8119,485;8713,761;9189,731;9511,331;9806,206;10046,1;10265,01;10501,54;10629,08;11102,34;11362,33;11713,06;12097,17;12525,0;12970,25;13514,82;13996,47;14557,58;100,0316;149,2616;237,4215;395,6451;681,0447;1211,023;2102,999;3369,777;5011,56;7085,828;9847,247;13718,58;18396,2;23491,39;28127,49;31799,01;34440,07;36667,37;37806,93;39118,29;39698,0;39493,96;40791,88;42459,24;43613,44;45348,02;47550,5;50251,71;53801,6;58276,91;65010,28;98,44288;147,0049;235,7544;395,7431;666,1437;1012,483;1400,18;1801,287;2289,922;2943,633;3781,148;4965,935;6437,855;8266,918;10341,15;12623,0;15057,92;17445,74;19863,77;22161,88;24371,46;25861,78;28339,51;30633,47;32668,32;34994,71;37709,5;40965,06;45376,02;50101,96;56056,54;
terra1024 4;100,3474;149,5811;237,3767;393,1422;672,4027;1201,072;2144,206;3674,807;6065,768;9617,866;14696,66;21780,19;29415,75;36365,63;40935,59;43221,86;44938,32;45419,16;46473,2;46948,14;47548,6;47360,46;50006,26;50543,7;51841,21;54392,75;57722,7;61152,22;66876,43;72944,88;83012,15;99,48491;148,2245;236,41;394,8204;685,9865;1202,209;2035,185;3037,49;3968,937;4808,78;5605,459;6501,115;7347,757;8112,93;8752,577;9190,606;9550,423;9854,062;10059,7;10282,45;10516,17;10727,6;11092,41;11369,62;11702,31;12108,01;12508,74;12960,72;13545,43;13999,74;14385,32;100,0878;149,3215;237,6302;396,0735;681,2933;1211,225;2106,334;3378,191;5005,533;7109,358;9852,38;13736,29;18359,38;23361,58;27992,75;31672,51;34330,43;35982,64;37590,97;39153,51;39521,07;40115,8;41125,29;42269,86;43694,13;45177,64;47364,35;50218,32;54056,5;58562,45;64813,66;98,47288;146,9965;235,7781;396,0891;667,4969;1015,505;1402,202;1805,918;2294,981;2948,917;3782,455;4962,049;6442,822;8260,529;10334,92;12617,06;15064,42;17495,35;19860,1;22105,38;24123,47;26396,77;28127,06;30137,01;32245,97;34805,38;37656,2;40709,2;44914,06;50317,68;55789,57;
terra1025 0;101,1912;151,5909;241,8721;402,9326;693,2241;1240,48;2220,798;3817,636;6286,723;9921,743;14971,09;21633,4;28086,93;33251,34;36419,36;38263,02;39260,98;39877,95;40401,67;40882,31;41461,82;41331,0;43630,14;44149,93;45647,77;48064,61;50881,98;54790,93;60651,61;66159,46;74632,16;100,2456;150,1512;241,4766;407,326;715,5548;1257,917;2046,947;2810,374;3370,062;3836,393;4279,784;4869,523;5487,512;6152,662;6799,005;7354,89;7902,816;8351,142;8755,195;9137,747;9491,121;9910,076;10244,49;10638,69;11078,47;11527,8;12000,95;12580,14;13074,04;13602,65;14099,52;100,4901;150,7017;241,9846;408,2055;712,6235;1236,503;1978,089;2769,29;3575,116;4571,664;5859,015;7694,527;10006,08;12804,75;15934,64;19140,13;22365,73;25008,78;27118,98;28854,79;30564,28;31855,94;33773,79;34940,03;36714,99;38744,8;41186,47;44647,1;48954,07;54236,71;61828,39;99,78898;149,5989;241,0936;408,9491;708,3454;1140,302;1632,923;2084,321;2564,864;3172,086;3926,451;4965,485;6239,646;7745,243;9471,652;11298,97;13236,32;15163,3;17125,02;19118,76;21031,02;22875,34;25044,04;26902,1;28912,61;31361,6;34192,69;37351,24;41704,74;46933,69;52944,77;
terra1025 1;101,1687;151,733;241,8983;402,938;693,5536;1240,704;2224,646;3816,725;6293,372;9941,62;15002,22;21733,95;28320,46;33668,53;36918,55;38790,29;39651,55;39885,36;40630,9;41123,23;41606,8;45304,41;43848,12;44206,29;45769,68;48039,61;50936,5;55104,01;60925,38;67246,35;75074,07;100,1995;150,3058;241,4631;407,7505;715,5068;1257,817;2049,583;2817,771;3373,539;3845,71;4291,157;4873,827;5501,975;6139,695;6781,711;7357,707;7907,826;8364,165;8756,649;9116,52;9500,947;10047,8;10237,06;10542,65;10944,32;11359,77;11835,21;12353,44;12919,2;13406,23;14008,38;100,5196;150,8403;242,0953;408,4771;713,4115;1238,48;1981,991;2772,302;3583,427;4568,694;5876,989;7730,153;10046,83;12873,89;16038,53;19391,2;22405,65;24980,39;27336,89;29525,11;30719,6;33836,39;33688,53;35131,33;37031,0;38954,94;41551,61;44669,58;49368,63;54427,98;61454,18;99,8036;149,692;241,1601;408,6966;708,4029;1142,899;1632,906;2085,904;2567,209;3174,753;3929,248;4967,429;6237,753;7756,891;9456,089;11288,32;13244,32;15277,26;17153,33;19175,27;21045,38;22603,15;25158,73;26923,88;29062,49;31226,46;33884,24;37192,38;41925,58;46933,69;52739,37;
terra1025 2;101,2064;151,692;242,0728;403,1631;694,0566;1242,897;2226,549;3820,414;6300,421;9927,324;15020,48;21712,16;28190,34;33347,83;36543,17;38533,4;39278,32;39870,11;40058,85;40650,64;41011,88;43659,82;43402,57;43735,04;45382,74;47727,7;50774,31;54779,2;60656,47;66419,54;74802,95;100,2631;150,3135;241,3807;408,4658;716,9257;1262,622;2047,886;2790,124;3318,158;3743,66;4157,913;4691,021;5252,925;5832,446;6398,663;6870,954;7375,457;7765,592;8120,395;8450,706;8810,147;9044,941;9554,125;9965,377;10398,5;10908,37;11418,91;11997,04;12588,81;13256,55;13903,27;100,5042;150,7495;242,2096;408,5928;712,8713;1238,19;1985,557;2775,57;3588,141;4586,192;5875,037;7726,092;10042,88;12843,55;16019,08;19321,01;22374,03;25139,67;27384,34;29198,53;30706,66;31097,94;33236,3;35206,73;36608,71;38685,09;41161,49;44348,57;48545,22;53821,73;60395,87;99,80743;149,7701;241,2976;409,0483;709,1493;1142,187;1633,942;2086,971;2569,856;3173,34;3919,073;4964,254;6238,173;7745,708;9462,956;11291,13;13218,14;15163,63;17092,75;19078,77;20987,96;22544,88;24932,69;26818,69;28921,79;31250,9;34011,27;37229,83;41838,22;47217,8;53393,59;
terra1025 3;101,2402;151,6914;242,0751;403,5346;694,257;1245,375;2225,278;3820,967;6308,874;9961,363;15006,33;21818,42;28253,22;33517,43;36815,1;38371,63;39309,57;40166,1;40189,95;40530,93;41358,03;42721,39;42249,2;44320,61;45623,38;48003,75;51290,03;55359,14;60981,53;67095,55;75361,34;100,275;150,348;241,6076;408,6719;719,1202;1262,63;2045,042;2762,825;3262,772;3662,392;4042,934;4541,184;5049,676;5588,146;6111,269;6542,085;7005,661;7379,524;7724,288;8060,601;8414,513;8634,534;9180,668;9627,361;10084,08;10628,33;11177,75;11802,45;12404,5;13047,96;13709,55;100,5399;150,8467;242,2634;408,8104;713,2273;1238,247;1985,759;2776,163;3586,198;4580,683;5879,496;7713,197;10012,91;12818,62;15953,16;19103,04;22186,9;24803,13;27188,06;29063,96;30542,15;33117,92;33034,5;34805,94;36632,08;38441,96;40773,0;43957,0;47867,84;53462,61;60584,47;99,83858;149,7894;241,4798;409,1384;709,1206;1142,578;1635,47;2086,636;2569,472;3178,801;3923,966;4978,411;6239,735;7753,61;9444,88;11287,28;13223,19;15185,43;17107,7;19071,34;20983,97;22688,77;25066,17;26866,95;28811,39;31378,69;34052,42;37664,46;41921,0;46777,76;53775,44;
terra1025 4;101,2314;151,8224;242,2456;403,6655;694,0229;1246,311;2223,99;3822,404;6312,396;9957,277;15012,52;21704,08;28209,13;33360,64;36514,95;38217,7;39035,17;39710,31;40078,75;41077,26;41142,02;44848,61;42284,22;44081,86;45406,16;47737,33;50909,91;54862,95;60484,86;66635,3;75062,36;100,2912;150,3547;241,6884;409,3093;720,1499;1265,089;2035,76;2734,842;3206,699;3583,656;3938,157;4399,588;4868,509;5376,965;5854,136;6258,863;6697,863;7057,389;8459,306;8897,464;9299,528;9842,214;10117,18;10487,35;10921,98;11429,09;11922,17;12472,92;13058,58;13559,42;14145,01;100,575;150,8334;242,4032;408,7319;714,2972;1238,583;1986,942;2776,615;3588,416;4579,707;5872,691;7711,683;9998,035;12812,02;15983,0;19298,46;22322,63;25075,79;27193,21;29330,04;30564,76;32303,31;32978,54;34923,39;36447,35;38417,67;40713,52;43747,63;48263,26;53383,04;60182,41;99,85021;149,8052;241,4663;409,3698;709,4938;1143,361;1634,569;2087,797;2569,882;3179,333;3927,904;4968,544;6231,464;7758,251;9422,459;11235,7;13188,84;15075,78;17068,44;19070,27;20882,63;22806,53;24938,01;26773,74;28999,16;31197,6;34124,93;37338,82;41702,19;47017,52;53404,92;
terra1065 0;101,2929;151,7458;242,2462;402,9809;691,6811;1228,125;2175,636;3704,46;6063,464;9564,332;14486,17;21187,64;27723,28;33159,5;36564,03;38101,32;39344,8;39603,75;40589,25;41415,4;41615,2;42407,91;43530,7;44311,75;45896,6;48103,51;51088,63;55071,23;60626,8;66303,24;76879,95;100,4485;150,274;240,0831;401,006;689,4901;1199,245;2066,035;3313,658;4857,348;6377,411;7526,865;8362,932;8788,85;9067,177;9227,759;9367,456;9481,889;9628,651;9761,621;9900,549;10119,83;10226,32;10638,78;10950,98;11310,57;11739,1;12187,69;12691,78;13233,53;13785,4;14241,79;101,1374;151,4615;241,7885;402,3767;689,5325;1223,132;2161,34;3672,273;5989,141;9377,415;13896,99;19616,56;24674,44;28355,14;30477,73;31854,98;32528,58;32984,0;33796,39;33916,18;34668,9;34914,61;35710,13;36627,37;37621,56;39218,88;41156,37;43828,32;47921,91;52911,62;59428,48;101,3591;152,0519;242,7271;404,308;694,0618;1230,08;2176,534;3700,007;6026,431;9398,975;13943,92;19510,74;24409,44;28023,46;30104,14;31246,24;31852,09;32411,04;33042,42;33533,87;33864,94;34481,07;35288,32;36144,85;37402,15;38999,11;41106,48;43963,2;48180,23;53185,88;59419,7;
terra1065 1;101,3074;151,7392;242,1639;402,794;692,2352;1227,428;2174,716;3702,186;6067,494;9580,013;14497,92;21102,13;27689,34;32880,05;36021,92;38105,54;38853,23;39321,55;40240,77;40839,21;41172,17;38613,91;42474,16;44257,51;45644,03;47836,35;50612,66;54615,0;60558,25;66150,91;76092,22;100,4444;150,2224;240,107;400,9403;688,5071;1201,343;2065,876;3315,729;4857,232;6388,285;7529,821;8347,89;8770,612;9043,664;9214,071;9324,594;9459,549;9603,958;9735,181;9932,841;10098,76;10532,96;10638,94;10920,68;11279,06;11678,94;12174,04;12675,26;13261,13;13809,34;14389,53;101,1608;151,5673;241,7513;402,0688;688,7494;1221,732;2161,007;3672,405;5990,576;9396,844;14001,74;19940,75;25397,01;29491,47;31949,31;33260,89;34126,52;34508,63;34924,33;35006,72;35466,68;36355,35;36811,46;37168,77;38141,75;39481,08;41288,77;44131,72;47623,58;52446,27;58350,3;101,3852;152,0423;242,8103;404,4814;693,1641;1230,106;2176,692;3700,008;6032,283;9411,165;13909,57;19512,51;24386,63;27963,16;30117,04;31219,72;31908,69;32447,11;32830,36;33182,0;33775,95;34148,58;34532,2;35838,68;37279,74;38804,53;41058,1;43923,62;48116,2;52367,4;58766,85;
terra1065 2;101,2745;151,7514;242,2593;403,0471;691,0663;1228,806;2176,145;3695,722;6055,797;9531,295;14476,36;21101,79;27652,63;32868,94;36126,8;37817,76;38822,75;39486,55;39940,62;40472,32;41160,58;40045,52;42262,68;43841,68;45602,77;47418,89;50276,48;54372,55;59514,52;65929,63;75305,48;100,4674;150,3423;240,2598;400,7801;689,3325;1201,81;2063,389;3313,161;4851,024;6375,174;7531,763;8355,046;8782,586;9051,008;9234,485;9357,978;9496,76;9624,818;9754,27;9916,393;10113,01;10221,94;10579,0;10931,25;11268,48;11695,63;12160,04;12686,0;13248,55;13679,89;14315,08;101,1083;151,5114;241,9021;402,3097;689,0773;1221,058;2159,214;3670,639;5996,182;9388,232;14006,97;19969,11;25487,1;29643,45;32164,1;33418,32;34234,1;34746,97;34867,77;35142,15;35493,25;34980,71;36493,73;37229,3;38191,97;39550,77;41471,81;44174,41;47837,3;51798,35;58425,14;101,3793;152,0767;242,8628;404,2548;693,9216;1230,03;2177,382;3696,911;6033,628;9409,263;13925,28;19483,94;24308,45;27959,15;30049,39;31202,46;31830,42;32443,72;32590,35;33121,55;33553,43;36491,59;34434,28;35680,17;36999,59;38696,02;40678,64;43861,2;47468,55;52883,93;59333,21;
